Startup Name,Industry,Funding Rounds,Investment Amount (USD),Valuation (USD),Number of Investors,Country,Year Founded,Growth Rate (%)
Startup_4270,EdTech,6,3232556358,11670876201,13,France,2014,85.39
Startup_4271,AI,1,1803845860,3043084258,4,Brazil,2015,199.82
Startup_4272,HealthTech,2,1343156265,5744492079,17,Brazil,2013,32.31
Startup_4273,SaaS,3,3040162562,4621995794,47,Australia,2023,188.74
Startup_4274,AI,9,1683852159,7233039470,29,France,2013,82.99
Startup_4275,E-commerce,3,869032960.3,2473037356,42,Brazil,2006,51.07
Startup_4276,SaaS,6,4293347976,15808441647,37,USA,2016,157.21
Startup_4277,AI,8,1186720022,4276166426,22,Germany,2022,112.72
Startup_4278,HealthTech,1,3164048873,6968905047,21,USA,2001,124.42
Startup_4279,HealthTech,10,2469681580,4667562657,10,China,2014,143.52
Startup_4280,SaaS,10,4635820842,20302063200,23,India,2015,70.35
Startup_4281,SaaS,5,2424170622,6303934942,19,France,2004,7.96
Startup_4282,AI,5,235384517.1,657623082.5,15,UK,2013,71.29
Startup_4283,SaaS,6,1539173106,7357520287,39,Australia,2000,162.59
Startup_4284,EdTech,6,1415453332,5619878984,45,India,2006,172.83
Startup_4285,Fintech,2,3453053958,16056633695,19,Australia,2012,106.15
Startup_4286,Blockchain,2,4875210697,17005948217,20,UK,2018,178.15
Startup_4287,Fintech,6,3744444180,17051615376,17,Australia,2013,102.02
Startup_4288,SaaS,7,496997361.3,1281176073,1,Brazil,2003,39.63
Startup_4289,E-commerce,2,4902572354,18438025548,14,Australia,2003,186.44
Startup_4290,Biotech,5,4743715885,23491371975,11,Brazil,2008,190.14
Startup_4291,Biotech,3,4260512931,13001993017,21,France,2005,24.8
Startup_4292,Biotech,4,865802564.3,2619459164,6,Germany,2019,116.55
Startup_4293,Fintech,8,2724342509,7746270612,43,Canada,2012,162.76
Startup_4294,AI,5,3732560520,5646091024,20,France,2008,50.71
Startup_4295,Fintech,1,3763572519,12580148271,49,UK,2008,79.48
Startup_4296,E-commerce,8,791179719.4,2607976962,4,Canada,2004,144.83
Startup_4297,EdTech,2,4046330940,20122141978,6,Germany,2010,110.33
Startup_4298,Biotech,6,4304544055,21075502595,13,India,2022,16.74
Startup_4299,AI,8,4870163436,18073766708,26,UK,2013,153.95
Startup_4300,HealthTech,5,3682005051,16122039815,33,China,2023,189.19
Startup_4301,SaaS,4,296825788,1143339145,34,UK,2004,10.28
Startup_4302,AI,10,904148878.8,3943696167,8,Brazil,2019,5.1
Startup_4303,AI,2,696244942.7,3274458031,45,India,2016,23.76
Startup_4304,Blockchain,3,2697064368,11310074286,26,Germany,2010,130.52
Startup_4305,AI,10,2119527910,10410292481,24,Brazil,2000,37.57
Startup_4306,E-commerce,9,329494239.9,851308205.8,20,Australia,2001,131.52
Startup_4307,AI,6,2371633814,8931508874,40,China,2011,29.46
Startup_4308,AI,1,994903737.8,2292626682,33,USA,2000,50.73
Startup_4309,E-commerce,2,3418639321,16897222609,34,USA,2020,15.97
Startup_4310,AI,9,2274600141,3975322755,10,Singapore,2019,64.06
Startup_4311,E-commerce,2,1583330608,2745872358,12,Brazil,2011,72.92
Startup_4312,EdTech,5,1290140811,6196839030,27,Germany,2013,183.81
Startup_4313,Biotech,3,4324836937,6805773176,17,Australia,2004,72.01
Startup_4314,AI,1,146415500.7,409149699.4,8,USA,2005,5.6
Startup_4315,SaaS,1,2750064601,11509480933,11,Canada,2010,163.26
Startup_4316,E-commerce,3,3551652409,14657563551,36,Brazil,2001,14.74
Startup_4317,SaaS,3,3259218045,15462212514,38,France,2014,180.45
Startup_4318,HealthTech,10,932651922.1,1828724405,25,UK,2011,127.07
Startup_4319,HealthTech,10,4678425794,15241017600,17,Germany,2004,178.56
Startup_4320,HealthTech,7,4327229203,15999107787,48,USA,2019,24.11
Startup_4321,Blockchain,1,1330662510,3858622249,40,France,2017,139.05
Startup_4322,Blockchain,5,2607495660,6271681627,50,China,2007,170.15
Startup_4323,Biotech,9,644696425.6,1145410332,14,Canada,2020,119.56
Startup_4324,Blockchain,9,1007320493,4062906027,14,France,2018,58.55
Startup_4325,Biotech,6,4619047939,15725358935,37,Singapore,2017,139.21
Startup_4326,HealthTech,5,1682526850,6293432294,28,India,2008,185.54
Startup_4327,HealthTech,7,1427228675,3639850313,3,USA,2023,160.47
Startup_4328,Fintech,8,3061782324,5139645659,27,Canada,2020,60.06
Startup_4329,EdTech,3,4386419402,13238289014,31,Australia,2008,46.95
Startup_4330,Blockchain,6,4057024611,9084817725,29,France,2019,22.14
Startup_4331,HealthTech,1,3128792924,5714791848,45,Australia,2014,12.12
Startup_4332,Fintech,3,3862396005,16072853254,9,UK,2014,54.81
Startup_4333,Fintech,9,2541475984,10029021064,22,USA,2014,136.52
Startup_4334,E-commerce,3,1040973816,5057151138,22,USA,2003,194.01
Startup_4335,AI,3,2152467655,4779640546,27,USA,2016,75.12
Startup_4336,EdTech,8,4323198550,20452650249,17,Brazil,2021,52.32
Startup_4337,EdTech,1,4868386017,19191543849,50,France,2000,50.68
Startup_4338,Blockchain,6,4354978452,10597944802,10,Brazil,2005,114.53
Startup_4339,Biotech,8,3251472891,9799020722,30,Australia,2004,65.31
Startup_4340,EdTech,7,1952705282,4672917081,46,UK,2018,27.5
Startup_4341,HealthTech,2,4377454528,21114030076,33,India,2019,46.44
Startup_4342,Biotech,9,3399515847,9095552886,45,China,2014,126.74
Startup_4343,SaaS,7,2050915221,3749735237,22,UK,2017,115.95
Startup_4344,HealthTech,8,2321675626,10156969128,40,Singapore,2008,72.8
Startup_4345,E-commerce,7,430909269.3,1623735374,37,USA,2010,98.04
Startup_4346,AI,8,3192084094,6928584716,41,UK,2010,117.01
Startup_4347,HealthTech,4,120106776.3,516767742,29,India,2004,175.23
Startup_4348,HealthTech,6,3660893413,14904712079,24,UK,2003,180.03
Startup_4349,Fintech,10,1579165785,5569316598,20,Australia,2011,170.03
Startup_4350,Blockchain,3,2576331522,12507153029,47,UK,2001,195.47
Startup_4351,AI,3,1853898909,3266372040,10,France,2009,116.87
Startup_4352,Fintech,5,1616043911,6236099020,35,Brazil,2008,147.05
Startup_4353,Fintech,5,679044272,3304459790,38,Germany,2017,8.85
Startup_4354,Blockchain,6,2985054924,12754969864,21,China,2010,33.48
Startup_4355,SaaS,3,122582028.4,496389499.3,38,China,2017,142.32
Startup_4356,EdTech,3,4147351666,7545019140,32,USA,2007,73.71
Startup_4357,EdTech,8,2093579432,7924011339,9,Australia,2001,63.57
Startup_4358,Fintech,9,2114005717,8101249049,50,Australia,2007,185.39
Startup_4359,SaaS,2,952578597.7,2811556836,22,Australia,2014,189.31
Startup_4360,Biotech,7,3120558651,13778365382,48,France,2003,105.14
Startup_4361,Blockchain,9,746504159.1,3445198007,36,USA,2012,108.76
Startup_4362,AI,8,3801251751,11513755962,50,USA,2000,185.93
Startup_4363,Blockchain,6,2400066947,5420829752,34,USA,2002,153.15
Startup_4364,Fintech,4,4813018670,22538466977,19,China,2012,100.93
Startup_4365,E-commerce,10,429375470.9,878178916.4,10,France,2023,69.33
Startup_4366,AI,4,572845983.9,2262032436,24,USA,2021,110.91
Startup_4367,AI,3,1721129201,4673278972,9,USA,2015,155.87
Startup_4368,Fintech,5,915087746.4,3702762999,9,India,2014,106.41
Startup_4369,AI,7,4217808492,17358128534,12,UK,2011,109.12
Startup_4370,E-commerce,5,2993903829,11825548172,15,Singapore,2003,187.02
Startup_4371,EdTech,8,3129692597,5560945402,8,UK,2007,111.09
Startup_4372,HealthTech,9,2597334041,5289916061,9,India,2005,97.42
Startup_4373,HealthTech,6,4067258135,17968176914,21,Canada,2021,119.51
Startup_4374,Biotech,1,4415403911,14433340385,15,China,2021,172.4
Startup_4375,HealthTech,2,3199590308,8265196729,5,USA,2004,80.55
Startup_4376,Blockchain,10,3061293594,5588913018,19,Brazil,2003,108.7
Startup_4377,EdTech,9,2997401711,11100653243,41,Germany,2001,49.64
Startup_4378,Fintech,4,861156142.5,3935281948,27,Singapore,2004,187.78
Startup_4379,Blockchain,9,4645554143,9748143251,32,France,2017,24.25
Startup_4380,SaaS,6,3239595180,15341713197,46,Singapore,2020,79.98
Startup_4381,Biotech,7,2306907343,3950542195,8,USA,2008,28.97
Startup_4382,HealthTech,3,4094748783,6639651218,29,Singapore,2020,108.06
Startup_4383,Blockchain,4,4876706219,21681586698,5,USA,2005,192.54
Startup_4384,SaaS,4,4414437692,7177649056,40,China,2010,174.11
Startup_4385,SaaS,6,4827026701,7972768361,7,USA,2006,165.43
Startup_4386,Blockchain,9,63338666.45,219391391.1,39,Australia,2022,107.62
Startup_4387,AI,5,1001300900,3091373009,17,UK,2021,110.85
Startup_4388,Biotech,7,4767807348,21230216403,2,China,2020,138.82
Startup_4389,SaaS,1,713125806.5,2979562737,27,USA,2004,72.99
Startup_4390,Biotech,1,318219453.5,715120617.9,37,France,2003,12.68
Startup_4391,Fintech,1,4674143394,9515711224,17,France,2017,193.04
Startup_4392,SaaS,9,490802070.1,1511114133,17,India,2011,72.41
Startup_4393,SaaS,1,2413502362,10857004673,44,France,2005,171.06
Startup_4394,Fintech,9,980582092.6,2683702962,44,China,2015,39.5
Startup_4395,HealthTech,9,74231569.81,270346965.3,10,Brazil,2023,54.82
Startup_4396,Blockchain,9,3088963611,7445987112,20,India,2003,38.02
Startup_4397,Fintech,7,2010479142,8969224463,43,India,2006,130.6
Startup_4398,EdTech,10,1300862434,5029638271,7,Canada,2006,124.54
Startup_4399,AI,9,1537119094,6806553618,30,Singapore,2000,28.61
Startup_4400,Biotech,3,4584580793,13681082659,21,USA,2008,50.46
Startup_4401,Blockchain,6,4342238201,6698662505,11,India,2021,11.63
Startup_4402,EdTech,9,986098539.5,4356471660,30,India,2015,192.63
Startup_4403,Biotech,3,103089509.8,215981222.6,48,Germany,2021,191.56
Startup_4404,Fintech,7,2928877193,9186131449,39,India,2003,33.3
Startup_4405,HealthTech,2,4371587064,6874546685,5,France,2009,62.37
Startup_4406,Biotech,7,1401948211,2862505116,47,USA,2019,17.76
Startup_4407,Fintech,2,2920177105,4608528738,40,Australia,2023,74.28
Startup_4408,AI,8,3574843731,9297980442,2,USA,2004,30.34
Startup_4409,SaaS,9,1625754474,6071134035,47,Singapore,2000,139.56
Startup_4410,EdTech,1,1201321677,4616507374,44,Germany,2004,13.65
Startup_4411,HealthTech,8,4347827657,7164360688,37,France,2005,169.28
Startup_4412,E-commerce,1,682828411.8,2384718427,45,UK,2010,184.28
Startup_4413,Blockchain,8,2956901927,10832167775,22,Brazil,2019,133.54
Startup_4414,SaaS,10,3357710488,12858615704,38,Brazil,2023,138.5
Startup_4415,HealthTech,8,2347547495,8839384382,30,Australia,2023,178.27
Startup_4416,Biotech,3,1617392448,7356202070,26,China,2018,7.28
Startup_4417,E-commerce,3,4245699384,18048150582,22,France,2014,122.74
Startup_4418,Fintech,9,2528936134,6302849626,15,China,2019,109.08
Startup_4419,E-commerce,4,3579084025,17346319750,49,Germany,2001,32.27
Startup_4420,HealthTech,8,2448514866,8786844294,11,France,2007,182.79
Startup_4421,AI,5,1363879704,5657362464,23,USA,2017,85.68
Startup_4422,HealthTech,1,4851400925,19243954902,31,UK,2022,43.79
Startup_4423,SaaS,9,983522719.9,4695161363,4,India,2007,117.65
Startup_4424,SaaS,2,2164992635,9093053439,5,Germany,2009,75.76
Startup_4425,E-commerce,3,4064807708,13951366911,3,China,2006,110.58
Startup_4426,AI,5,1505618259,6558932666,13,Germany,2021,186.5
Startup_4427,E-commerce,10,3976988277,10186058895,2,India,2003,46.25
Startup_4428,HealthTech,3,142264009,448872025.2,7,Singapore,2012,8.57
Startup_4429,E-commerce,7,3007252053,7708492797,43,China,2005,43.41
Startup_4430,Biotech,10,4422928260,12404772253,21,Brazil,2011,123.47
Startup_4431,E-commerce,7,1178387212,4245485479,20,Australia,2001,106.81
Startup_4432,SaaS,8,1190238363,1979484719,45,India,2004,115.78
Startup_4433,Biotech,2,2071823919,10184698782,40,Brazil,2007,187.8
Startup_4434,Fintech,5,1530675376,2538581323,25,Germany,2010,84.82
Startup_4435,HealthTech,7,3435509910,5752348232,46,China,2000,47.96
Startup_4436,SaaS,9,4676632077,22005310814,17,Singapore,2016,14.11
Startup_4437,Blockchain,1,149444630.8,651014437.3,14,UK,2007,160.2
Startup_4438,AI,1,1231806165,5975823743,34,Brazil,2001,70.82
Startup_4439,Biotech,8,2072029160,4308510435,35,Brazil,2020,119.92
Startup_4440,Fintech,7,2020501743,3409336129,7,Brazil,2012,65.84
Startup_4441,SaaS,2,4299665968,17781733442,46,Singapore,2001,107.95
Startup_4442,Blockchain,1,585995515.6,2859228849,36,Singapore,2002,96.31
Startup_4443,Fintech,5,2703441564,5977172161,30,Singapore,2004,107.73
Startup_4444,SaaS,5,4173780287,13844483382,14,Germany,2022,165.13
Startup_4445,HealthTech,8,2159116443,9199217279,18,Singapore,2018,48.6
Startup_4446,Biotech,3,3590498286,16196025100,50,France,2003,111.37
Startup_4447,EdTech,3,3372999969,7711710388,17,UK,2009,188.06
Startup_4448,EdTech,2,294346543,1232210397,26,Germany,2005,198.77
Startup_4449,Biotech,1,1674201865,5877129225,34,Singapore,2003,51.38
Startup_4450,AI,8,4023186913,19387107360,39,France,2016,29.64
Startup_4451,EdTech,2,1005170950,1578035377,30,China,2002,153.9
Startup_4452,E-commerce,1,533956265.4,1760589835,38,India,2013,42.17
Startup_4453,Fintech,6,1706932810,3647135222,47,France,2000,193.73
Startup_4454,E-commerce,9,1263724821,2765607835,4,Australia,2013,26.16
Startup_4455,EdTech,10,3947784237,13981926142,48,Australia,2004,190.11
Startup_4456,EdTech,5,714990115.8,3529956019,19,Germany,2004,63.04
Startup_4457,SaaS,7,2559041089,5431229080,28,Brazil,2004,44.96
Startup_4458,E-commerce,7,4319605998,6919281992,45,USA,2022,34.63
Startup_4459,HealthTech,8,2158114566,7145918901,32,USA,2001,159.29
Startup_4460,E-commerce,8,2796704699,4671103288,24,France,2018,63.83
Startup_4461,HealthTech,1,719920046.4,2842363549,23,UK,2020,125.27
Startup_4462,HealthTech,10,3598622045,6576227403,1,Canada,2022,114.42
Startup_4463,Fintech,5,2076806299,5346295962,24,UK,2019,24.81
Startup_4464,E-commerce,1,143512116.3,279412017.2,39,USA,2016,26.03
Startup_4465,EdTech,5,3087463049,12740881098,12,Australia,2011,76.59
Startup_4466,AI,3,1769156122,5315668789,15,Germany,2023,46.67
Startup_4467,HealthTech,6,4568831281,14889996130,19,India,2023,20.62
Startup_4468,Fintech,4,2904613225,4720982894,44,China,2021,139.48
Startup_4469,Blockchain,3,1016209248,4812681434,37,China,2022,103.58
Startup_4470,AI,2,2776184908,13576827678,20,UK,2012,28.82
Startup_4471,SaaS,9,1062036187,3162918578,41,China,2004,151.61
Startup_4472,AI,3,2882869171,12765162994,36,Germany,2013,74.59
Startup_4473,SaaS,7,1820079676,6585016096,19,China,2001,109.12
Startup_4474,E-commerce,6,2100278190,9055452391,50,UK,2021,42.46
Startup_4475,AI,5,4831207632,15083861701,21,China,2013,30.49
Startup_4476,Fintech,6,2611696350,10139681361,42,India,2011,175.26
Startup_4477,Blockchain,9,4105149425,7934674120,31,USA,2018,33.64
Startup_4478,Blockchain,2,2699316481,4520969450,49,USA,2012,103.42
Startup_4479,Blockchain,7,216195874.5,409057206.5,43,Australia,2016,132.78
Startup_4480,Fintech,10,3318866940,11700854066,38,India,2011,69.49
Startup_4481,Biotech,5,3418789005,6009877675,30,Canada,2003,56.75
Startup_4482,Blockchain,8,866735033,4163678780,19,France,2002,126.61
Startup_4483,Fintech,3,1977008235,7286529949,9,Canada,2019,79.05
Startup_4484,E-commerce,4,4772256328,7496140147,32,USA,2023,42.36
Startup_4485,SaaS,2,432917933.9,1832158479,45,Australia,2010,184.87
Startup_4486,E-commerce,4,2391613871,6283256115,43,Germany,2018,51.94
Startup_4487,HealthTech,5,1168946607,4621744114,20,Germany,2009,168.2
Startup_4488,E-commerce,8,391392281.5,811220160.9,20,Canada,2005,192.19
Startup_4489,AI,5,4531356744,22606190897,6,France,2001,46.65
Startup_4490,EdTech,1,2565478115,7950703240,30,Australia,2009,169.34
Startup_4491,EdTech,10,4941467888,17503197065,39,Singapore,2020,66.3
Startup_4492,E-commerce,6,191881749.6,425109028.9,47,USA,2018,118.46
Startup_4493,AI,7,1739304177,8466329698,36,Singapore,2004,12.81
Startup_4494,SaaS,5,3202139241,8046260990,45,Singapore,2015,139.19
Startup_4495,Fintech,7,203296680.7,444819841.2,20,Singapore,2002,113.13
Startup_4496,SaaS,2,1941897310,3032007643,48,Singapore,2012,50.98
Startup_4497,Biotech,9,1995605649,3671133708,37,Brazil,2011,41.06
Startup_4498,AI,4,3422999731,7999911618,38,Australia,2016,149.83
Startup_4499,EdTech,4,26347698.91,119680941.1,26,UK,2012,198.35
Startup_4500,HealthTech,7,2102833660,8834522753,12,Canada,2022,129.22
Startup_4501,EdTech,1,2712448942,10439928170,4,USA,2002,109.15
Startup_4502,Fintech,10,982537905.4,2369145092,24,Singapore,2010,24.52
Startup_4503,EdTech,9,2534842520,9783711268,33,UK,2020,88.31
Startup_4504,EdTech,2,1634868427,7710066692,7,Germany,2021,103.23
Startup_4505,Biotech,3,4747526709,7406672660,44,Singapore,2019,172.93
Startup_4506,E-commerce,7,930297215.8,2477920631,25,USA,2003,196.5
Startup_4507,E-commerce,7,1764278739,3208929584,9,Brazil,2003,29.09
Startup_4508,EdTech,6,898716519.2,2759713990,44,Germany,2008,66.55
Startup_4509,SaaS,7,2479930474,6089886526,12,Australia,2010,81.2
Startup_4510,HealthTech,2,3743744833,9853593692,44,UK,2009,79.32
Startup_4511,EdTech,4,4002827123,13156456850,35,India,2009,70.19
Startup_4512,Biotech,1,3225583052,8140584617,41,Singapore,2011,85.4
Startup_4513,Biotech,9,2675141596,13275475894,42,France,2003,183.58
Startup_4514,EdTech,10,4336253102,18446002629,8,China,2021,79.19
Startup_4515,SaaS,2,1685610034,5032504410,33,India,2017,189.17
Startup_4516,SaaS,8,937416484.4,3197189635,35,USA,2005,101.15
Startup_4517,Blockchain,8,3536120557,8823699233,26,Singapore,2011,12.34
Startup_4518,Biotech,8,3060594034,12722948017,21,USA,2014,105.33
Startup_4519,SaaS,1,3156552215,9684170957,14,Australia,2001,75.86
Startup_4520,Fintech,1,4115194247,10100300286,48,Brazil,2021,13.06
Startup_4521,HealthTech,9,3994898813,12254740217,22,India,2023,118.49
Startup_4522,Biotech,2,4798619884,21468922760,49,UK,2002,110.12
Startup_4523,Fintech,6,649534755.3,2488374832,14,France,2021,147.45
Startup_4524,Blockchain,10,3438434890,12966796022,29,Germany,2010,154.58
Startup_4525,Biotech,2,4179956638,20086483646,46,India,2003,76.2
Startup_4526,HealthTech,8,3325266799,6794263983,33,France,2000,172.38
Startup_4527,Fintech,1,2742939618,13059281851,44,USA,2007,11.71
Startup_4528,AI,8,1827745753,3142136296,47,Germany,2016,10.99
Startup_4529,Fintech,7,1808855239,4703650622,38,India,2012,117.42
Startup_4530,HealthTech,3,1933076339,5024049540,49,Singapore,2012,12.79
Startup_4531,Blockchain,7,2552326461,12114427916,4,UK,2016,66.66
Startup_4532,SaaS,6,1713102858,4800700402,34,China,2021,98.21
Startup_4533,SaaS,4,3208385750,8202755913,10,India,2012,197.72
Startup_4534,EdTech,1,4775012452,18763630097,2,France,2008,49.6
Startup_4535,Blockchain,8,2804355933,5317941690,35,India,2017,13.29
Startup_4536,Fintech,4,3339919228,5471910311,47,Canada,2023,157.07
Startup_4537,HealthTech,10,929001000.7,2378759892,13,Canada,2022,173.9
Startup_4538,EdTech,5,4134355182,15600040518,35,UK,2015,83.44
Startup_4539,Fintech,1,2552382746,6017448200,18,China,2020,39.87
Startup_4540,Fintech,4,3331241487,9558255548,28,France,2021,21.84
Startup_4541,Fintech,1,3045291284,5266934929,29,France,2008,158.77
Startup_4542,E-commerce,3,2710506013,10708413471,50,Singapore,2014,70.83
Startup_4543,Fintech,10,4228675227,16401258185,33,Australia,2003,86.81
Startup_4544,Fintech,2,28751037.65,118315536.4,15,Singapore,2020,132.38
Startup_4545,EdTech,9,2162773602,8533869162,14,India,2014,95.22
Startup_4546,EdTech,9,4145843629,6971270668,12,India,2022,199.86
Startup_4547,Biotech,8,1660897226,7380165584,27,France,2000,89.39
Startup_4548,Biotech,1,227238976.4,855265837.6,50,China,2018,20.1
Startup_4549,HealthTech,8,3223336592,5185430745,49,China,2019,61.34
Startup_4550,AI,8,2644193424,9542957636,19,India,2007,13.18
Startup_4551,Biotech,7,106220515,343083829.3,13,Germany,2009,161.88
Startup_4552,E-commerce,1,1974846801,6558914707,32,Australia,2001,82.76
Startup_4553,SaaS,1,382772083.9,1883302518,23,France,2016,55.07
Startup_4554,E-commerce,7,2387552816,7283203633,24,Singapore,2010,182.71
Startup_4555,Fintech,1,4336325241,9272559697,36,India,2005,137.47
Startup_4556,AI,10,4272540779,20375479893,15,Singapore,2017,183.08
